# Omitting opcode pairs executed zero times
# Opcode pairs are only tracked if they are in the same bytecode frame
opcode, next opcode, counts
LOAD_NONLOCAL, SWAP, 7006
STORE_GLOBAL, LOAD_CONST, 7
STORE_GLOBAL, LOAD_GLOBAL, 12
STORE_GLOBAL, CREATE_FUNC, 22
STORE_GLOBAL, POP, 20
STORE_LOCAL, JUMP, 11020
STORE_LOCAL, POP, 412300
STORE_FIELD, JUMP, 131181
STORE_FIELD, POP, 64354
CALL, LOAD_CONST, 5168
CALL, LOAD_GLOBAL, 2
CALL, LOAD_LOCAL_SAFE, 37082
CALL, CALL, 379971
CALL, JUMP, 26051
CALL, JUMP_IF_FALSE, 335558
CALL, JUMP_IF_TRUE_PEEK, 5010
CALL, JUMP_IF_FALSE_PEEK, 331348
CALL, POP, 332924
CALL, DUPE, 294201
CALL, SWAP, 93232
CALL, RETURN, 2000
JUMP, LOAD_GLOBAL_BY_INDEX, 251671
JUMP, POP, 23205
JUMP_IF_FALSE, LOAD_CONST, 72129
JUMP_IF_FALSE, LOAD_GLOBAL, 8
JUMP_IF_FALSE, LOAD_GLOBAL_BY_INDEX, 171603
JUMP_IF_FALSE, LOAD_LOCAL_SAFE, 239235
JUMP_IF_FALSE, LOAD_NONLOCAL, 12027
JUMP_IF_TRUE_PEEK, LOAD_GLOBAL, 1
JUMP_IF_TRUE_PEEK, LOAD_GLOBAL_BY_INDEX, 1997
JUMP_IF_TRUE_PEEK, LOAD_LOCAL_SAFE, 2010
JUMP_IF_TRUE_PEEK, CALL, 3002
JUMP_IF_FALSE_PEEK, LOAD_GLOBAL, 4
JUMP_IF_FALSE_PEEK, LOAD_GLOBAL_BY_INDEX, 11045
JUMP_IF_FALSE_PEEK, LOAD_LOCAL_SAFE, 276718
JUMP_IF_FALSE_PEEK, JUMP_IF_FALSE, 14022
JUMP_IF_FALSE_PEEK, JUMP_IF_FALSE_PEEK, 2
JUMP_IF_FALSE_PEEK, POP, 18359
JUMP_IF_FALSE_PEEK, SWAP, 1005
ASSERT_FUNC, LOAD_CONST, 15294
ASSERT_FUNC, LOAD_GLOBAL, 22
ASSERT_FUNC, LOAD_GLOBAL_BY_INDEX, 45210
ASSERT_FUNC, LOAD_LOCAL_SAFE, 2223191
ASSERT_FUNC, LOAD_NONLOCAL, 4008
ASSERT_FUNC, CALL, 586716
CREATE_OBJECT, DUPE, 12094
CREATE_OBJECT, SWAP, 3003
CREATE_CLASS, DUPE, 28
CREATE_LIST, DUPE, 9174
CREATE_FUNC, DUPE, 29246
POP, LOAD_CONST, 12331
POP, LOAD_GLOBAL, 72
POP, LOAD_GLOBAL_BY_INDEX, 89805
POP, LOAD_LOCAL_SAFE, 536303
POP, LOAD_NONLOCAL, 7018
POP, JUMP, 251671
POP, CREATE_FUNC, 8
DUPE, STORE_GLOBAL, 61
DUPE, STORE_LOCAL, 423320
DUPE, STORE_FIELD, 254722
SWAP, DUPE, 254722
